pair,month,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020-01,10,3,7,30.0,-4.779343982964862,-4779.343982964861,-0.4779343982964862,3.657244850268814,0.34957107571146323
EURUSD,2020-02,6,3,3,50.0,-0.7174225445736113,-717.422544573612,-0.11957042409560188,2.2336341392890344,0.7896710207951261
EURUSD,2020-03,8,2,6,25.0,-4.361354062072714,-4361.354062072713,-0.5451692577590892,5.304209288839859,0.30639853186646987
EURUSD,2020-04,14,5,9,35.714285714285715,-5.1815194122024355,-5181.519412202438,-0.37010852944303113,7.022603635740385,0.47544305644691587
EURUSD,2020-05,9,4,5,44.44444444444444,-1.8191238609919385,-1819.1238609919383,-0.2021248734435487,4.479333946741783,0.6653826740382895
EURUSD,2020-06,17,5,12,29.411764705882355,-8.32517619213655,-8325.17619213655,-0.4897162465962676,10.004537840828988,0.3573552433998477
EURUSD,2020-07,11,3,8,27.27272727272727,-6.166951241992494,-6166.951241992494,-0.5606319310902267,5.906319756938038,0.2995202841823919
EURUSD,2020-08,12,6,6,50.0,-1.116725982335623,-1116.7259823356233,-0.09306049852796859,4.2442128792742055,0.8303421741757748
EURUSD,2020-09,15,7,8,46.666666666666664,-1.8777078564257388,-1877.7078564257395,-0.12518052376171593,2.6096555069060905,0.766432780263295
EURUSD,2020-10,12,4,8,33.33333333333333,-4.361772951904099,-4361.7729519040995,-0.36348107932534157,5.846834293710393,0.44467664939456925
EURUSD,2020-11,4,0,4,0.0,-4.487078052384186,-4487.078052384187,-1.1217695130960466,3.3987537007781925,0.0
EURUSD,2020-12,9,3,6,33.33333333333333,-4.317081291230655,-4317.081291230656,-0.4796756990256283,5.764190562347365,0.35747804169944825
EURUSD,2021-01,9,4,5,44.44444444444444,-2.0116229449485026,-2011.6229449485031,-0.22351366054983363,2.183680237268553,0.6372164524505275
EURUSD,2021-02,7,3,4,42.857142857142854,-2.07061181116657,-2070.61181116657,-0.29580168730951,3.7669851277119153,0.5636706076052573
EURUSD,2021-03,8,5,3,62.5,0.5813395477477594,581.3395477477588,0.07266744346846993,2.2713306372300743,1.1728730415828525
EURUSD,2021-04,3,1,2,33.33333333333333,-1.3871687579090222,-1387.1687579090221,-0.46238958596967406,2.260913942256836,0.39189284578609757
EURUSD,2021-05,13,7,6,53.84615384615385,-0.7172152282076606,-717.2152282076605,-0.05517040216982005,4.064450095126106,0.8945833512353301
EURUSD,2021-06,7,2,5,28.57142857142857,-3.998735600158302,-3998.7356001583025,-0.5712479428797574,3.472871729977157,0.29138758432423795
EURUSD,2021-07,6,2,4,33.33333333333333,-1.930799686574256,-1930.799686574256,-0.321799947762376,2.550315663456335,0.4730864156010135
EURUSD,2021-08,6,3,3,50.0,-1.0219010337128178,-1021.9010337128179,-0.1703168389521363,2.3296172966517865,0.7089173917540204
EURUSD,2021-09,5,0,5,0.0,-5.79507304483436,-5795.073044834359,-1.159014608966872,4.632584078898244,0.0
EURUSD,2021-10,8,6,2,75.0,3.032789541373852,3032.789541373852,0.3790986926717315,1.138334618807565,2.3636175448815613
EURUSD,2021-11,7,6,1,85.71428571428571,5.135278830333762,5135.278830333764,0.7336112614762518,0.14668747325906206,34.54021596902435
EURUSD,2021-12,11,6,5,54.54545454545454,-0.515826795713295,-515.826795713295,-0.046893345064845,1.840912569132435,0.9007518331235604
